jurisdiccion,edad_grupo,sexo,nacimientos
Salta,25 a 29,femenino,4
CABA,35 a 39,femenino,2
CABA,35 a 39,femenino,2
CABA,35 a 39,femenino,1
CABA,35 a 39,femenino,23
Córdoba,20 a 24,femenino,2
Córdoba,20 a 24,femenino,1
Córdoba,20 a 24,femenino,1
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,2
Salta,25 a 29,femenino,4
Corrientes,Menor de 15,femenino,1
Corrientes,Menor de 15,femenino,3
Corrientes,Menor de 15,femenino,2
Corrientes,Menor de 15,femenino,1
Corrientes,Menor de 15,femenino,1
Corrientes,Menor de 15,femenino,9
Corrientes,Menor de 15,femenino,4
Corrientes,Menor de 15,femenino,1
Salta,25 a 29,femenino,19
Salta,25 a 29,femenino,24
Córdoba,40 a 44,femenino,17
Córdoba,40 a 44,femenino,67
Bs.As.,35 a 39,femenino,592
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,2
Salta,25 a 29,femenino,22
Salta,25 a 29,femenino,184
Salta,25 a 29,femenino,387
Salta,25 a 29,femenino,263
Corrientes,40 a 44,femenino,12
Bs.As.,35 a 39,femenino,1
Bs.As.,35 a 39,femenino,1
Bs.As.,35 a 39,femenino,1
Salta,25 a 29,femenino,10
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,1
La Rioja,15 a 19,masculino,1
La Rioja,15 a 19,masculino,2
Tierra del Fuego,35 a 39,masculino,4
Salta,Menor de 15,masculino,2
Río Negro,15 a 19,masculino,15
Río Negro,15 a 19,masculino,44
Río Negro,15 a 19,masculino,45
Río Negro,15 a 19,masculino,2
Río Negro,15 a 19,masculino,1
Río Negro,15 a 19,masculino,2
Salta,Menor de 15,masculino,3
Salta,Menor de 15,masculino,1
Salta,Menor de 15,masculino,1
Salta,Menor de 15,masculino,1
Río Negro,15 a 19,masculino,10
Río Negro,15 a 19,masculino,26
La Rioja,20 a 24,masculino,2
La Rioja,20 a 24,masculino,1
La Rioja,20 a 24,masculino,1
La Rioja,20 a 24,masculino,2
La Rioja,20 a 24,masculino,1
Río Negro,15 a 19,masculino,1
Río Negro,15 a 19,masculino,1
Neuquén,35 a 39,masculino,3
Neuquén,Menor de 15,masculino,1
Neuquén,Menor de 15,masculino,1
La Rioja,20 a 24,masculino,1
La Rioja,20 a 24,masculino,2
La Rioja,20 a 24,masculino,2
Santa Fe,20 a 24,masculino,53
Santa Fe,20 a 24,masculino,18
Santa Fe,20 a 24,masculino,5
La Rioja,15 a 19,masculino,3
La Rioja,15 a 19,masculino,1
La Rioja,15 a 19,masculino,6
Santa Fe,20 a 24,masculino,665
Santa Fe,20 a 24,masculino,517
Santa Fe,20 a 24,masculino,1
Santa Fe,20 a 24,masculino,1
Salta,15 a 19,masculino,1
Bs.As.,25 a 29,femenino,222
Bs.As.,25 a 29,femenino,504
Sgo. del Estero,30 a 34,masculino,53
Bs.As.,25 a 29,femenino,7
Bs.As.,25 a 29,femenino,1
Sgo. del Estero,30 a 34,masculino,1
Sgo. del Estero,30 a 34,masculino,3
Bs.As.,25 a 29,femenino,5
Sgo. del Estero,30 a 34,masculino,1
Sgo. del Estero,30 a 34,masculino,1
Sgo. del Estero,30 a 34,masculino,8
Sgo. del Estero,30 a 34,masculino,8
Sgo. del Estero,30 a 34,masculino,9
Sgo. del Estero,30 a 34,masculino,3
Sgo. del Estero,30 a 34,masculino,6
Sgo. del Estero,30 a 34,masculino,47
Sgo. del Estero,30 a 34,masculino,114
Bs.As.,30 a 34,femenino,2
Bs.As.,25 a 29,femenino,78
Bs.As.,25 a 29,femenino,102
San Luis,25 a 29,masculino,119
Bs.As.,25 a 29,femenino,8
Bs.As.,25 a 29,femenino,2
Salta,30 a 34,femenino,4
Bs.As.,25 a 29,femenino,5
Sgo. del Estero,Menor de 15,masculino,1
Neuquén,20 a 24,masculino,29
Sgo. del Estero,Menor de 15,masculino,3
Neuquén,20 a 24,masculino,1
Neuquén,20 a 24,masculino,1
Salta,15 a 19,masculino,1
Santa Fe,20 a 24,masculino,1
Santa Fe,20 a 24,masculino,1
Mendoza,35 a 39,masculino,1
Mendoza,35 a 39,masculino,2
Mendoza,35 a 39,masculino,17
La Rioja,20 a 24,masculino,10
La Rioja,20 a 24,masculino,5
Catamarca,20 a 24,femenino,8
Salta,30 a 34,femenino,6
Bs.As.,Sin especificar,femenino,3
Santa Fe,15 a 19,masculino,10
Tucumán,40 a 44,masculino,6
Tucumán,40 a 44,masculino,3
Tucumán,40 a 44,masculino,16
Tucumán,40 a 44,masculino,36
La Pampa,40 a 44,masculino,1
La Pampa,40 a 44,masculino,1
La Pampa,40 a 44,masculino,1
Tierra del Fuego,30 a 34,masculino,11
Tierra del Fuego,30 a 34,masculino,1
Tierra del Fuego,30 a 34,masculino,1
Tierra del Fuego,30 a 34,masculino,1
Tierra del Fuego,30 a 34,masculino,1
Tierra del Fuego,30 a 34,masculino,10
Tierra del Fuego,30 a 34,masculino,22
Tierra del Fuego,30 a 34,masculino,24
Tierra del Fuego,30 a 34,masculino,1
Tierra del Fuego,30 a 34,masculino,1
Tierra del Fuego,35 a 39,masculino,1
Tierra del Fuego,35 a 39,masculino,1
Bs.As.,35 a 39,femenino,32
Bs.As.,35 a 39,femenino,12
Bs.As.,35 a 39,femenino,1
Bs.As.,35 a 39,femenino,7
Bs.As.,35 a 39,femenino,64
Río Negro,35 a 39,femenino,1
Río Negro,35 a 39,femenino,1
Río Negro,35 a 39,femenino,7
Santa Fe,15 a 19,masculino,2
Santa Fe,15 a 19,masculino,7
Tierra del Fuego,35 a 39,masculino,1
Tierra del Fuego,35 a 39,masculino,10
Tierra del Fuego,35 a 39,masculino,11
Tierra del Fuego,35 a 39,masculino,16
Tierra del Fuego,35 a 39,masculino,1
Tucumán,35 a 39,masculino,6
Río Negro,15 a 19,masculino,19
La Rioja,Menor de 15,masculino,1
La Rioja,Menor de 15,masculino,1
La Rioja,15 a 19,masculino,2
Río Negro,15 a 19,masculino,4
Río Negro,15 a 19,masculino,4
La Rioja,15 a 19,masculino,1
Neuquén,35 a 39,masculino,6
Salta,Menor de 15,masculino,1
Salta,Menor de 15,masculino,1
Salta,Menor de 15,masculino,1
Salta,Menor de 15,masculino,1
Salta,Menor de 15,masculino,1
Salta,Menor de 15,masculino,10
Neuquén,35 a 39,masculino,1
Neuquén,35 a 39,masculino,7
Neuquén,35 a 39,masculino,21
Neuquén,35 a 39,masculino,23
Neuquén,35 a 39,masculino,1
Salta,15 a 19,masculino,1
Río Negro,15 a 19,masculino,25
Río Negro,15 a 19,masculino,1
Río Negro,15 a 19,masculino,1
Río Negro,15 a 19,masculino,3
Río Negro,15 a 19,masculino,1
Río Negro,40 a 44,femenino,4
Salta,15 a 19,masculino,1
Salta,15 a 19,masculino,1
Salta,15 a 19,masculino,1
Salta,15 a 19,masculino,1
Neuquén,Menor de 15,masculino,1
Neuquén,Menor de 15,masculino,4
Neuquén,Menor de 15,masculino,1
La Rioja,20 a 24,masculino,1
La Rioja,20 a 24,masculino,1
La Rioja,15 a 19,masculino,2
Neuquén,15 a 19,masculino,1
Neuquén,15 a 19,masculino,1
Neuquén,15 a 19,masculino,4
La Rioja,15 a 19,masculino,1
La Rioja,15 a 19,masculino,3
La Rioja,15 a 19,masculino,1
La Rioja,15 a 19,masculino,2
Corrientes,20 a 24,femenino,1
Sgo. del Estero,30 a 34,masculino,8
Sgo. del Estero,30 a 34,masculino,2
San Luis,25 a 29,masculino,1
Sgo. del Estero,30 a 34,masculino,118
Sgo. del Estero,30 a 34,masculino,186
San Luis,25 a 29,masculino,60
San Luis,25 a 29,masculino,64
Sgo. del Estero,30 a 34,masculino,1
San Luis,25 a 29,masculino,1
San Luis,25 a 29,masculino,1
San Luis,25 a 29,masculino,2
San Luis,25 a 29,masculino,14
San Luis,25 a 29,masculino,12
San Luis,25 a 29,masculino,4
San Luis,25 a 29,masculino,1
San Luis,25 a 29,masculino,1
San Luis,25 a 29,masculino,1
Sgo. del Estero,30 a 34,masculino,129
San Luis,25 a 29,masculino,46
San Luis,25 a 29,masculino,157
San Luis,40 a 44,masculino,5
San Luis,40 a 44,masculino,3
San Luis,40 a 44,masculino,2
San Luis,40 a 44,masculino,1
San Luis,40 a 44,masculino,1
Córdoba,30 a 34,femenino,24
Sgo. del Estero,Menor de 15,masculino,2
Chaco,25 a 29,femenino,30
San Juan,25 a 29,masculino,1
Formosa,30 a 34,masculino,6
Formosa,30 a 34,masculino,8
Formosa,30 a 34,masculino,5
Formosa,30 a 34,masculino,1
Formosa,30 a 34,masculino,3
Formosa,30 a 34,masculino,1
Formosa,30 a 34,masculino,3
Formosa,30 a 34,masculino,6
Formosa,30 a 34,masculino,23
Formosa,30 a 34,masculino,26
Formosa,30 a 34,masculino,1
Formosa,30 a 34,masculino,1
Formosa,30 a 34,masculino,3
Formosa,30 a 34,masculino,2
Formosa,30 a 34,masculino,5
Formosa,30 a 34,masculino,11
Formosa,30 a 34,masculino,9
Misiones,40 a 44,masculino,1
Formosa,30 a 34,masculino,2
Formosa,30 a 34,masculino,32
La Pampa,40 a 44,masculino,4
La Pampa,40 a 44,masculino,6
La Pampa,40 a 44,masculino,8
La Pampa,40 a 44,masculino,1
La Pampa,De 45 y más,masculino,1
La Pampa,De 45 y más,masculino,1
La Pampa,De 45 y más,masculino,1
La Pampa,De 45 y más,masculino,1
Corrientes,40 a 44,femenino,12
Corrientes,40 a 44,femenino,1
Corrientes,40 a 44,femenino,1
Corrientes,40 a 44,femenino,2
Formosa,35 a 39,masculino,9
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,3
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,10
Formosa,35 a 39,masculino,23
Formosa,35 a 39,masculino,20
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,2
Misiones,40 a 44,masculino,2
Misiones,40 a 44,masculino,2
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,9
Misiones,40 a 44,masculino,19
Misiones,40 a 44,masculino,16
Misiones,40 a 44,masculino,1
Formosa,35 a 39,masculino,3
Formosa,35 a 39,masculino,4
Formosa,35 a 39,masculino,2
Formosa,35 a 39,masculino,7
Formosa,35 a 39,masculino,30
Formosa,35 a 39,masculino,28
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,2
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,2
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,2
Formosa,35 a 39,masculino,1
Formosa,35 a 39,masculino,4
Formosa,35 a 39,masculino,17
Misiones,20 a 24,masculino,3
Misiones,20 a 24,masculino,17
Misiones,20 a 24,masculino,116
Misiones,20 a 24,masculino,288
Misiones,20 a 24,masculino,228
Misiones,20 a 24,masculino,1
Misiones,20 a 24,masculino,1
Misiones,20 a 24,masculino,2
Misiones,20 a 24,masculino,1
Misiones,20 a 24,masculino,2
Misiones,20 a 24,masculino,3
Misiones,20 a 24,masculino,4
Misiones,20 a 24,masculino,1
Misiones,20 a 24,masculino,1
Misiones,20 a 24,masculino,16
Misiones,20 a 24,masculino,32
Misiones,20 a 24,masculino,12
Misiones,20 a 24,masculino,2
Misiones,20 a 24,masculino,2
Misiones,20 a 24,masculino,21
Misiones,20 a 24,masculino,29
Misiones,20 a 24,masculino,15
Misiones,20 a 24,masculino,1
Misiones,20 a 24,masculino,1
Misiones,20 a 24,masculino,1
Misiones,20 a 24,masculino,3
Misiones,20 a 24,masculino,3
Misiones,20 a 24,masculino,4
Misiones,20 a 24,masculino,5
Misiones,20 a 24,masculino,1
Misiones,20 a 24,masculino,4
Misiones,20 a 24,masculino,29
Misiones,20 a 24,masculino,67
Misiones,20 a 24,masculino,72
Misiones,20 a 24,masculino,2
Misiones,25 a 29,masculino,1
Misiones,25 a 29,masculino,1
Misiones,25 a 29,masculino,7
Misiones,25 a 29,masculino,3
Misiones,25 a 29,masculino,2
Misiones,25 a 29,masculino,2
Misiones,25 a 29,masculino,8
Misiones,25 a 29,masculino,4
Misiones,25 a 29,masculino,5
Misiones,25 a 29,masculino,36
Misiones,25 a 29,masculino,87
Misiones,25 a 29,masculino,80
Misiones,25 a 29,masculino,2
Misiones,25 a 29,masculino,2
Corrientes,20 a 24,femenino,2
Catamarca,30 a 34,femenino,2
San Juan,25 a 29,masculino,2
Neuquén,20 a 24,masculino,5
Neuquén,20 a 24,masculino,8
Salta,15 a 19,masculino,5
Salta,15 a 19,masculino,8
San Juan,40 a 44,masculino,1
Salta,15 a 19,masculino,2
Santa Fe,15 a 19,masculino,2
Mendoza,35 a 39,masculino,1
Mendoza,35 a 39,masculino,3
Mendoza,35 a 39,masculino,4
Bs.As.,20 a 24,femenino,219
Córdoba,40 a 44,femenino,6
CABA,35 a 39,femenino,1
Formosa,40 a 44,femenino,7
Formosa,40 a 44,femenino,4
Formosa,40 a 44,femenino,5
Formosa,40 a 44,femenino,1
Chaco,40 a 44,masculino,2
Formosa,40 a 44,femenino,2
Formosa,40 a 44,femenino,5
Formosa,40 a 44,femenino,5
Formosa,40 a 44,femenino,1
Formosa,40 a 44,femenino,1
Formosa,40 a 44,femenino,6
Formosa,40 a 44,femenino,6
Formosa,40 a 44,femenino,11
Formosa,40 a 44,femenino,1
Formosa,40 a 44,femenino,1
Formosa,40 a 44,femenino,1
Chaco,De 45 y más,masculino,1
Formosa,40 a 44,femenino,1
Formosa,40 a 44,femenino,2
Formosa,40 a 44,femenino,7
Formosa,40 a 44,femenino,2
Formosa,40 a 44,femenino,1
Corrientes,40 a 44,femenino,12
Corrientes,40 a 44,femenino,1
Corrientes,40 a 44,femenino,5
Corrientes,40 a 44,femenino,6
Corrientes,40 a 44,femenino,2
Corrientes,40 a 44,femenino,3
Corrientes,40 a 44,femenino,2
Corrientes,40 a 44,femenino,1
CABA,30 a 34,femenino,1
CABA,30 a 34,femenino,1
CABA,30 a 34,femenino,3
Formosa,De 45 y más,femenino,1
Formosa,De 45 y más,femenino,1
Formosa,De 45 y más,femenino,1
Formosa,De 45 y más,femenino,2
Formosa,De 45 y más,femenino,1
Chubut,30 a 34,masculino,2
Chubut,30 a 34,masculino,5
Formosa,Menor de 15,femenino,1
Formosa,Menor de 15,femenino,3
Formosa,Menor de 15,femenino,1
Formosa,Menor de 15,femenino,1
Formosa,Menor de 15,femenino,2
Formosa,Menor de 15,femenino,8
Formosa,Menor de 15,femenino,3
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,7
Santa Fe,30 a 34,masculino,1
Santa Fe,30 a 34,masculino,8
Santa Fe,30 a 34,masculino,19
Santa Fe,30 a 34,masculino,27
Santa Fe,30 a 34,masculino,9
Neuquén,35 a 39,masculino,4
Neuquén,35 a 39,masculino,5
Neuquén,35 a 39,masculino,2
Neuquén,35 a 39,masculino,2
Sgo. del Estero,25 a 29,masculino,30
Sgo. del Estero,25 a 29,masculino,36
Sgo. del Estero,30 a 34,masculino,1
Sgo. del Estero,30 a 34,masculino,1
Sgo. del Estero,30 a 34,masculino,2
Santa Fe,20 a 24,masculino,2
Santa Fe,20 a 24,masculino,2
Santa Fe,20 a 24,masculino,2
Salta,15 a 19,masculino,3
Salta,15 a 19,masculino,1
Salta,15 a 19,masculino,2
Santa Fe,20 a 24,masculino,4
Formosa,15 a 19,femenino,10
Formosa,15 a 19,femenino,5
Salta,15 a 19,masculino,49
Salta,15 a 19,masculino,1
Salta,15 a 19,masculino,1
Salta,15 a 19,masculino,2
San Luis,25 a 29,masculino,3
San Luis,35 a 39,masculino,2
San Luis,35 a 39,masculino,1
Tucumán,15 a 19,masculino,1
San Luis,35 a 39,masculino,40
San Luis,35 a 39,masculino,25
Tucumán,15 a 19,masculino,28
Tucumán,15 a 19,masculino,61
San Luis,35 a 39,masculino,2
Tucumán,15 a 19,masculino,1
Tucumán,15 a 19,masculino,1
Tucumán,15 a 19,masculino,3
Tucumán,15 a 19,masculino,2
Tucumán,15 a 19,masculino,1
Tucumán,15 a 19,masculino,1
Tucumán,15 a 19,masculino,1
Santa Fe,De 45 y más,masculino,5
Santa Fe,De 45 y más,masculino,11
Neuquén,30 a 34,masculino,13
Neuquén,30 a 34,masculino,57
Neuquén,30 a 34,masculino,76
Neuquén,30 a 34,masculino,1
Neuquén,30 a 34,masculino,1
Neuquén,30 a 34,masculino,3
Neuquén,30 a 34,masculino,8
Neuquén,30 a 34,masculino,5
Neuquén,30 a 34,masculino,1
Neuquén,30 a 34,masculino,1
Chubut,35 a 39,masculino,1
Chubut,35 a 39,masculino,4
Chubut,35 a 39,masculino,2
San Juan,40 a 44,masculino,1
San Juan,40 a 44,masculino,1
San Juan,40 a 44,masculino,13
San Juan,40 a 44,masculino,6
San Juan,30 a 34,masculino,1
San Juan,30 a 34,masculino,2
San Juan,30 a 34,masculino,2
San Juan,30 a 34,masculino,2
San Juan,30 a 34,masculino,1
San Juan,30 a 34,masculino,2
Chubut,30 a 34,masculino,22
Chubut,35 a 39,masculino,2
Chubut,25 a 29,masculino,7
Chubut,25 a 29,masculino,1
Chubut,25 a 29,masculino,2
Neuquén,20 a 24,masculino,3
Neuquén,20 a 24,masculino,1
Neuquén,20 a 24,masculino,2
Sgo. del Estero,15 a 19,masculino,8
Sgo. del Estero,15 a 19,masculino,45
Sgo. del Estero,15 a 19,masculino,111
Sgo. del Estero,15 a 19,masculino,90
Sgo. del Estero,15 a 19,masculino,4
Sgo. del Estero,15 a 19,masculino,1
Sgo. del Estero,15 a 19,masculino,1
Sgo. del Estero,15 a 19,masculino,1
Sgo. del Estero,15 a 19,masculino,4
Sgo. del Estero,15 a 19,masculino,1
Sgo. del Estero,15 a 19,masculino,2
Sgo. del Estero,15 a 19,masculino,13
Sgo. del Estero,15 a 19,masculino,29
Sgo. del Estero,15 a 19,masculino,20
Sgo. del Estero,15 a 19,masculino,1
Sgo. del Estero,15 a 19,masculino,1
Sgo. del Estero,15 a 19,masculino,1
Sgo. del Estero,15 a 19,masculino,1
Sgo. del Estero,15 a 19,masculino,3
Sgo. del Estero,15 a 19,masculino,3
Sgo. del Estero,15 a 19,masculino,1
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,2
Sgo. del Estero,20 a 24,masculino,2
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,2
Sgo. del Estero,20 a 24,masculino,3
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,9
Sgo. del Estero,20 a 24,masculino,10
Sgo. del Estero,20 a 24,masculino,17
Jujuy,30 a 34,masculino,43
Jujuy,30 a 34,masculino,148
Jujuy,40 a 44,masculino,1
Jujuy,35 a 39,masculino,3
Jujuy,35 a 39,masculino,4
Jujuy,35 a 39,masculino,3
Jujuy,35 a 39,masculino,5
Sgo. del Estero,20 a 24,masculino,10
Sgo. del Estero,20 a 24,masculino,6
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,2
Sgo. del Estero,20 a 24,masculino,8
Sgo. del Estero,20 a 24,masculino,62
Sgo. del Estero,20 a 24,masculino,186
Sgo. del Estero,20 a 24,masculino,233
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,5
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,6
Sgo. del Estero,20 a 24,masculino,7
Sgo. del Estero,20 a 24,masculino,10
Sgo. del Estero,20 a 24,masculino,7
Sgo. del Estero,20 a 24,masculino,7
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,11
Sgo. del Estero,20 a 24,masculino,73
Sgo. del Estero,20 a 24,masculino,185
Sgo. del Estero,20 a 24,masculino,202
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,2
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,3
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,9
Sgo. del Estero,20 a 24,masculino,9
Sgo. del Estero,20 a 24,masculino,3
Sgo. del Estero,20 a 24,masculino,2
Sgo. del Estero,20 a 24,masculino,2
Sgo. del Estero,20 a 24,masculino,9
Sgo. del Estero,20 a 24,masculino,45
Sgo. del Estero,20 a 24,masculino,139
Sgo. del Estero,20 a 24,masculino,130
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,2
Sgo. del Estero,20 a 24,masculino,1
Sgo. del Estero,20 a 24,masculino,6
Sgo. del Estero,30 a 34,masculino,2
Sgo. del Estero,30 a 34,masculino,7
Sgo. del Estero,30 a 34,masculino,10
Sgo. del Estero,30 a 34,masculino,4
Sgo. del Estero,30 a 34,masculino,2
Sgo. del Estero,30 a 34,masculino,1
Sgo. del Estero,30 a 34,masculino,5
Sgo. del Estero,30 a 34,masculino,35
Sgo. del Estero,30 a 34,masculino,88
Sgo. del Estero,30 a 34,masculino,87
Sgo. del Estero,30 a 34,masculino,1
Sgo. del Estero,30 a 34,masculino,2
Sgo. del Estero,30 a 34,masculino,1
Sgo. del Estero,30 a 34,masculino,2
San Juan,15 a 19,masculino,11
Sgo. del Estero,30 a 34,masculino,1
San Juan,Menor de 15,masculino,1
San Juan,Menor de 15,masculino,1
San Juan,Menor de 15,masculino,1
San Juan,Menor de 15,masculino,2
San Juan,Menor de 15,masculino,2
San Juan,15 a 19,masculino,1
San Juan,15 a 19,masculino,1
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,5
Misiones,40 a 44,masculino,14
Misiones,40 a 44,masculino,12
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,2
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,2
La Pampa,25 a 29,masculino,39
Misiones,40 a 44,masculino,3
Misiones,40 a 44,masculino,10
Misiones,40 a 44,masculino,23
Misiones,40 a 44,masculino,30
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,2
Misiones,40 a 44,masculino,2
Misiones,40 a 44,masculino,3
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,2
Misiones,40 a 44,masculino,5
Misiones,40 a 44,masculino,14
Misiones,40 a 44,masculino,18
Misiones,40 a 44,masculino,2
Misiones,40 a 44,masculino,3
Misiones,40 a 44,masculino,3
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,11
Misiones,40 a 44,masculino,18
Misiones,40 a 44,masculino,14
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,2
Chaco,Sin especificar,masculino,3
Chaco,Sin especificar,masculino,1
Chaco,Sin especificar,masculino,1
Chaco,Sin especificar,masculino,1
Chaco,Sin especificar,masculino,1
Chaco,Sin especificar,masculino,1
Chaco,Sin especificar,masculino,1
Chaco,Sin especificar,masculino,1
San Luis,30 a 34,masculino,22
Misiones,40 a 44,masculino,1
Misiones,40 a 44,masculino,5
Misiones,40 a 44,masculino,5
Misiones,40 a 44,masculino,7
Misiones,De 45 y más,masculino,1
Misiones,De 45 y más,masculino,1
Misiones,De 45 y más,masculino,2
Misiones,De 45 y más,masculino,1
Misiones,De 45 y más,masculino,1
Misiones,De 45 y más,masculino,3
Misiones,De 45 y más,masculino,1
Misiones,De 45 y más,masculino,1
Misiones,De 45 y más,masculino,1
Misiones,De 45 y más,masculino,1
Misiones,De 45 y más,masculino,1
Misiones,De 45 y más,masculino,1
Misiones,De 45 y más,masculino,1
Misiones,Sin especificar,masculino,1
Misiones,Sin especificar,masculino,1
Misiones,Sin especificar,masculino,1
Misiones,Sin especificar,masculino,2
Misiones,Sin especificar,masculino,1
Misiones,Sin especificar,masculino,1
Misiones,Sin especificar,masculino,2
Santa Fe,20 a 24,masculino,100
Santa Fe,20 a 24,masculino,268
Santa Fe,20 a 24,masculino,235
Sgo. del Estero,30 a 34,masculino,1
Sgo. del Estero,30 a 34,masculino,6
Sgo. del Estero,30 a 34,masculino,12
San Luis,25 a 29,masculino,1
San Luis,25 a 29,masculino,1
San Luis,25 a 29,masculino,3
Sgo. del Estero,30 a 34,masculino,1
Sgo. del Estero,30 a 34,masculino,4
Sgo. del Estero,30 a 34,masculino,8
Sgo. del Estero,30 a 34,masculino,10
Salta,20 a 24,femenino,1
Santa Fe,25 a 29,masculino,2
Santa Fe,25 a 29,masculino,1
Tucumán,15 a 19,masculino,27
Santa Fe,25 a 29,masculino,1
Santa Fe,25 a 29,masculino,7
Tucumán,25 a 29,masculino,14
Tucumán,25 a 29,masculino,9
Santa Fe,25 a 29,masculino,1
Tucumán,25 a 29,masculino,6
Tucumán,25 a 29,masculino,56
Tucumán,25 a 29,masculino,149
Tucumán,25 a 29,masculino,162
Tucumán,25 a 29,masculino,1
Tucumán,25 a 29,masculino,2
Tucumán,25 a 29,masculino,2
Tucumán,25 a 29,masculino,12
Tucumán,25 a 29,masculino,17
Santa Fe,25 a 29,masculino,10
Tucumán,25 a 29,masculino,1
Tucumán,25 a 29,masculino,1
Jujuy,25 a 29,masculino,193
Jujuy,25 a 29,masculino,3
Jujuy,25 a 29,masculino,5
Jujuy,25 a 29,masculino,4
Jujuy,25 a 29,masculino,1
Jujuy,25 a 29,masculino,1
Jujuy,25 a 29,masculino,19
Jujuy,25 a 29,masculino,66
Jujuy,25 a 29,masculino,66
Jujuy,25 a 29,masculino,1
Jujuy,Menor de 15,masculino,1
Jujuy,Menor de 15,masculino,1
Jujuy,Menor de 15,masculino,2
Jujuy,15 a 19,masculino,1
Jujuy,15 a 19,masculino,1
Jujuy,15 a 19,masculino,3
Jujuy,15 a 19,masculino,5
